<version>,<mean_time>,<total>
235,0.704923,9.164
236,0.723308,9.403
237,0.723769,9.409
238,0.727385,9.456
239,0.723615,9.407
240,0.727231,9.454
241,0.724,9.412
242,0.730769,9.5
243,0.727308,9.455
244,0.733231,9.532
245,0.732923,9.528
246,0.738692,9.603
247,0.740538,9.627
248,0.745385,9.69
249,0.748615,9.732
250,0.755231,9.818
251,0.745538,9.692
252,0.752385,9.781
253,0.749308,9.741
254,0.758,9.854
255,0.755077,9.816
256,0.76,9.88
257,0.759462,9.873
258,0.763231,9.922
259,0.758692,9.863
260,0.763462,9.925
261,0.762692,9.915
262,0.775,10.075
263,0.771615,10.031
264,0.778,10.114
265,0.775462,10.081
266,0.786923,10.23
267,0.776308,10.092
268,0.782,10.166
269,0.780692,10.149
270,0.795692,10.344
271,0.788462,10.25
272,0.791846,10.294
273,0.794385,10.327
274,0.795385,10.34
275,0.793846,10.32
276,0.798538,10.381
277,0.794231,10.325
278,0.796231,10.351
279,0.791308,10.287
280,0.796615,10.356
281,0.795385,10.34
282,0.797154,10.363
283,0.805923,10.477
284,0.800846,10.411
285,0.811769,10.553
286,0.817615,10.629
287,0.811154,10.545
288,0.812308,10.56
289,0.810692,10.539
290,0.815154,10.597
291,0.821385,10.678
292,0.823077,10.7
293,0.822154,10.688
294,0.830846,10.801
295,0.837308,10.885
296,0.835692,10.864
297,0.842769,10.956
298,0.84,10.92
299,0.848846,11.035
300,0.844231,10.975
301,0.848385,11.029
302,0.848077,11.025
303,0.849154,11.039
304,0.856615,11.136
305,0.857231,11.144
306,0.855231,11.118
307,0.859077,11.168
308,0.866308,11.262
309,0.866308,11.262
310,0.861,11.193
311,0.867692,11.28
312,0.875385,11.38
313,0.874077,11.363
314,0.874077,11.363
315,0.874462,11.368
316,0.881077,11.454
317,0.876,11.388
318,0.897462,11.667
319,0.881385,11.458
320,0.885,11.505
321,0.887538,11.538
322,0.899385,11.692
323,0.901154,11.715
324,0.902846,11.737
325,0.901308,11.717
326,0.905154,11.767
327,0.905308,11.769
328,0.917077,11.922
329,0.912615,11.864
330,0.918,11.934
331,0.916462,11.914
332,0.924846,12.023
333,0.919,11.947
334,0.923385,12.004
335,0.921308,11.977
336,0.932769,12.126
337,0.926923,12.05
338,0.935538,12.162
339,0.937385,12.186
340,0.948231,12.327
341,0.943077,12.26
342,0.943846,12.27
343,0.953308,12.393
344,0.955,12.415
345,0.953231,12.392
346,0.953077,12.39
347,0.964615,12.54
348,0.966538,12.565
349,0.967615,12.579
350,0.968154,12.586
351,0.972769,12.646
352,0.971538,12.63
353,0.976231,12.691
354,0.976385,12.693
355,0.982923,12.778
356,0.983769,12.789
357,0.990231,12.873
358,0.988615,12.852
359,0.994769,12.932
360,0.991538,12.89
361,0.998385,12.979
362,1.00031,13.004
363,0.999231,12.99
364,1.01008,13.131
365,0.995692,12.944
366,1.011,13.143
367,1.001,13.013
368,1.01885,13.245
369,1.00977,13.127
370,1.02146,13.279
371,1.01615,13.21
372,1.03362,13.437
373,1.02238,13.291
374,1.03508,13.456
375,1.029,13.377
376,1.03046,13.396
377,1.03223,13.419
378,1.02708,13.352
379,1.02654,13.345
380,1.039,13.507
381,1.04062,13.528
382,1.04246,13.552
383,1.04315,13.561
384,1.04792,13.623
385,1.05054,13.657
386,1.05162,13.671
387,1.05977,13.777
388,1.06308,13.82
389,1.05923,13.77
390,1.05931,13.771
391,1.063,13.819
392,1.06385,13.83
393,1.07415,13.964
394,1.06754,13.878
395,1.07562,13.983
396,1.07492,13.974
397,1.08031,14.044
398,1.08338,14.084
399,1.08708,14.132
400,1.08885,14.155
401,1.08185,14.064
402,1.09285,14.207
403,1.09008,14.171
404,1.09208,14.197
405,1.10308,14.34
406,1.109,14.417
407,1.10577,14.375
408,1.11315,14.471
409,1.11677,14.518
410,1.11585,14.506
411,1.11508,14.496
412,1.12292,14.598
413,1.12077,14.57
414,1.12608,14.639
415,1.12,14.56
416,1.13392,14.741
417,1.13085,14.701
418,1.13131,14.707
419,1.13362,14.737
420,1.14185,14.844
421,1.14454,14.879
422,1.14085,14.831
423,1.13685,14.779
424,1.14831,14.928
425,1.14246,14.852
426,1.15523,15.018
427,1.14938,14.942
428,1.15308,14.99
429,1.15869,15.063
430,1.17131,15.227
431,1.15523,15.018
432,1.17015,15.212
433,1.16208,15.107
434,1.17262,15.244
435,1.16892,15.196
436,1.17908,15.328
437,1.17838,15.319
438,1.17792,15.313
439,1.17769,15.31
440,1.18231,15.37
441,1.18438,15.397
442,1.19369,15.518
443,1.18485,15.403
444,1.19238,15.501
445,1.19838,15.579
446,1.19823,15.577
447,1.19377,15.519
448,1.19792,15.573
449,1.21108,15.744
450,1.20962,15.725
451,1.20746,15.697
452,1.21054,15.737
453,1.21131,15.747
454,1.22754,15.958
455,1.22169,15.882
456,1.22492,15.924
457,1.22446,15.918
458,1.22446,15.918
459,1.235,16.055
460,1.23223,16.019
461,1.23223,16.019
462,1.23892,16.106
463,1.23615,16.07
464,1.25146,16.269
465,1.24462,16.18
466,1.25062,16.258
467,1.24738,16.216
468,1.24277,16.156
469,1.24469,16.181
470,1.25231,16.28
471,1.25177,16.273
472,1.26385,16.43
473,1.25892,16.366
474,1.26192,16.405
475,1.266,16.458
476,1.27038,16.515
477,1.26862,16.492
478,1.27569,16.584
479,1.272,16.536
480,1.27731,16.605
481,1.28369,16.688
482,1.28631,16.722
483,1.27723,16.604
484,1.29269,16.805
485,1.29269,16.805
486,1.30108,16.914
487,1.29623,16.851
488,1.30908,17.018
489,1.29523,16.838
490,1.31008,17.031
491,1.30715,16.993
492,1.32169,17.182
493,1.31069,17.039
494,1.30846,17.01
495,1.31354,17.076
496,1.328,17.264
497,1.31815,17.136
498,1.32108,17.174
499,1.32846,17.27
500,1.321,17.173
501,1.31954,17.154
502,1.332,17.316
503,1.32415,17.214
504,1.33369,17.338
505,1.33531,17.359
506,1.34023,17.423
507,1.33608,17.369
508,1.35469,17.611
509,1.34931,17.541
510,1.35754,17.648
511,1.34715,17.513
512,1.34123,17.436
513,1.34377,17.469
514,1.35815,17.656
515,1.35992,17.679
516,1.36431,17.736
517,1.36108,17.694
518,1.36523,17.748
519,1.37115,17.825
520,1.37715,17.903
521,1.38354,17.986
522,1.38338,17.984
523,1.38438,17.997
524,1.38408,17.993
525,1.39008,18.071
526,1.405,18.265
527,1.38592,18.017
528,1.39415,18.124
529,1.39285,18.107
530,1.39685,18.159
531,1.40177,18.223
532,1.40415,18.254
533,1.41208,18.357
534,1.413,18.369
535,1.40154,18.22
536,1.41554,18.402
537,1.40908,18.318
538,1.41738,18.426
539,1.41923,18.45
540,1.41954,18.454
541,1.41638,18.413
542,1.426,18.538
543,1.42546,18.531
544,1.429,18.577
545,1.42862,18.572
546,1.42854,18.571
547,1.43246,18.622
548,1.42669,18.547
549,1.43292,18.628
550,1.43415,18.644
551,1.45069,18.859
552,1.44262,18.754
553,1.44169,18.742
554,1.46223,19.009
555,1.45054,18.857
556,1.45446,18.908
557,1.44846,18.83
558,1.45846,18.96
559,1.47154,19.13
560,1.45708,18.942
561,1.46038,18.985
562,1.46862,19.092
563,1.47054,19.117
564,1.47354,19.156
565,1.48308,19.28
566,1.46746,19.077
567,1.49192,19.395
568,1.47285,19.147
569,1.48131,19.257
570,1.48485,19.303
571,1.50769,19.6
572,1.48892,19.356
573,1.49646,19.454
574,1.49469,19.431
575,1.51915,19.749
576,1.49123,19.386
577,1.50023,19.503
578,1.50508,19.566
579,1.52277,19.796
580,1.51008,19.631
581,1.52338,19.804
582,1.51515,19.697
583,1.52592,19.837
584,1.50992,19.629
585,1.52546,19.831
586,1.52654,19.845
587,1.53762,19.989
588,1.52431,19.816
589,1.53369,19.938
590,1.52923,19.88
591,1.54115,20.035
592,1.53269,19.925
593,1.53946,20.013
594,1.54531,20.089
595,1.553,20.189
596,1.53992,20.019
597,1.54738,20.116
598,1.54638,20.103
599,1.56315,20.321
600,1.56362,20.327
601,1.562,20.306
602,1.558,20.254
603,1.56592,20.357
604,1.56669,20.367
605,1.565,20.345
606,1.72377,22.409
607,1.58477,20.602
608,1.58608,20.619
609,1.57669,20.497
610,1.57562,20.483
611,1.58823,20.647
612,1.58646,20.624
613,1.59131,20.687
614,1.59262,20.704
615,1.59377,20.719
616,1.60685,20.889
617,1.59508,20.736
618,1.60015,20.802
619,1.60038,20.805
620,1.61023,20.933
621,1.60592,20.877
622,1.60962,20.925
623,1.60992,20.929
624,1.62585,21.136
625,1.63377,21.239
626,1.61646,21.014
627,1.62246,21.092
628,1.61731,21.025
629,1.63292,21.228
630,1.62015,21.062
631,1.63769,21.29
632,1.63692,21.28
633,1.63631,21.272
634,1.64754,21.418
635,1.65015,21.452
636,1.65169,21.472
637,1.65708,21.542
638,1.66054,21.587
639,1.651,21.463
640,1.66138,21.598
641,1.67423,21.765
642,1.66162,21.601
643,1.68192,21.865
644,1.66469,21.641
645,1.68254,21.873
646,1.68354,21.886
647,1.68492,21.904
648,1.68269,21.875
649,1.68808,21.945
650,1.68215,21.868
651,1.68762,21.939
652,1.68354,21.886
653,1.69908,22.088
654,1.68708,21.932
655,1.70608,22.179
656,1.693,22.009
657,1.69931,22.091
658,1.69738,22.066
659,1.70431,22.156
660,1.70369,22.148
661,1.71246,22.262
662,1.71362,22.277
663,1.71669,22.317
664,1.71523,22.298
665,1.71315,22.271
666,1.71677,22.318
667,1.72277,22.396
668,1.73623,22.571
669,1.726,22.438
670,1.72377,22.409
671,1.72508,22.426
672,1.72954,22.484
673,1.73215,22.518
674,1.73623,22.571
675,1.74192,22.645
676,1.73346,22.535
677,1.73677,22.578
678,1.73815,22.596
679,1.744,22.672
680,1.75015,22.752
681,1.75185,22.774
682,1.74985,22.748
683,1.75877,22.864
684,1.75177,22.773
685,1.75885,22.865
686,1.75815,22.856
687,1.764,22.932
688,1.76008,22.881
689,1.77038,23.015
690,1.76177,22.903
691,1.78508,23.206
692,1.77015,23.012
693,1.78092,23.152
694,1.77323,23.052
695,1.78331,23.183
696,1.78392,23.191
697,1.79277,23.306
698,1.78246,23.172
699,1.79177,23.293
700,1.79777,23.371
701,1.80015,23.402
702,1.79523,23.338
703,1.80231,23.43
704,1.80377,23.449
705,1.80646,23.484
706,1.806,23.478
707,1.80954,23.524
708,1.81315,23.571
709,1.81769,23.63
710,1.81885,23.645
711,1.83654,23.875
712,1.82454,23.719
713,1.81838,23.639
714,1.82769,23.76
715,1.83369,23.838
716,1.83731,23.885
717,1.83708,23.882
718,1.84038,23.925
719,1.83592,23.867
720,1.84054,23.927
721,1.84462,23.98
722,1.84492,23.984
723,1.85792,24.153
724,1.85069,24.059
725,1.86331,24.223
726,1.85231,24.08
727,1.85815,24.156
728,1.85877,24.164
729,1.86277,24.216
730,1.85785,24.152
731,1.868,24.284
732,1.86477,24.242
733,1.87615,24.39
734,1.874,24.362
735,1.88146,24.459
736,1.88008,24.441
737,1.88469,24.501
738,1.87569,24.384
739,1.89477,24.632
740,1.87869,24.423
741,1.88431,24.496
742,1.88638,24.523
743,1.89215,24.598
744,1.89,24.57
745,1.89562,24.643
746,1.91477,24.892
747,1.89131,24.587
748,1.90169,24.722
749,1.91092,24.842
750,1.90438,24.757
751,1.92238,24.991
752,1.91431,24.886
753,1.90915,24.819
754,1.93885,25.205
755,1.928,25.064
756,1.92138,24.978
757,1.93015,25.092
758,1.94046,25.226
759,1.94915,25.339
760,1.94054,25.227
761,1.93569,25.164
762,1.93523,25.158
763,1.945,25.285
764,1.94762,25.319
765,1.94023,25.223
766,1.94954,25.344
767,1.95431,25.406
768,1.95231,25.38
769,1.95215,25.378
770,1.95923,25.47
771,1.96,25.48
772,1.98123,25.756
773,1.97908,25.728
774,1.98115,25.755
775,1.973,25.649
776,1.98162,25.761
777,1.97846,25.72
778,2.00408,26.053
779,1.98238,25.771
780,1.985,25.805
781,1.97708,25.702
782,1.99538,25.94
783,1.98385,25.79
784,1.99408,25.923
785,1.98646,25.824
786,1.99454,25.929
787,1.99708,25.962
788,1.99777,25.971
789,1.99908,25.988
790,1.99685,25.959
791,2.01115,26.145
792,2.01238,26.161
793,2.01438,26.187
794,2.00862,26.112
795,2.01762,26.229
796,2.01831,26.238
797,2.01631,26.212
798,2.02377,26.309
799,2.00915,26.119
800,2.03762,26.489
801,2.03392,26.441
802,2.03992,26.519
803,2.03762,26.489
804,2.04738,26.616
805,2.03662,26.476
806,2.04654,26.605
807,2.05192,26.675
808,2.04,26.52
809,2.05169,26.672
810,2.07231,26.94
811,2.07477,26.972
812,2.06185,26.804
813,2.05792,26.753
814,2.05415,26.704
815,2.06469,26.841
816,2.06454,26.839
817,2.06885,26.895
818,2.062,26.806
819,2.07754,27.008
820,2.06746,26.877
821,2.08192,27.065
822,2.08246,27.072
823,2.09469,27.231
824,2.07215,26.938
825,2.09085,27.181
826,2.07592,26.987
827,2.09338,27.214
828,2.09854,27.281
829,2.09508,27.236
830,2.08792,27.143
831,2.10877,27.414
832,2.09685,27.259
833,2.108,27.404
834,2.10123,27.316
835,2.10469,27.361
836,2.102,27.326
837,2.11785,27.532
838,2.10669,27.387
839,2.118,27.534
840,2.12354,27.606
841,2.11969,27.556
842,2.11977,27.557
843,2.12485,27.623
844,2.131,27.703
845,2.136,27.768
846,2.14,27.82
847,2.14785,27.922
848,2.14123,27.836
849,2.14438,27.877
850,2.14892,27.936
851,2.15062,27.958
852,2.16077,28.09
853,2.15392,28.001
854,2.15923,28.07
855,2.15985,28.078
856,2.163,28.119
857,2.16785,28.182
858,2.16362,28.127
859,2.17092,28.222
860,2.154,28.002
861,2.15308,27.99
862,2.154,28.002
863,2.17477,28.272
864,2.17754,28.308
865,2.179,28.327
866,2.17662,28.296
867,2.17338,28.254
868,2.16585,28.156
869,2.18038,28.345
870,2.18,28.34
871,2.18254,28.373
872,2.18531,28.409
873,2.17969,28.336
874,2.20138,28.618
875,2.20531,28.669
876,2.18623,28.421
877,2.19985,28.598
878,2.20323,28.642
879,2.20223,28.629
880,2.20115,28.615
881,2.20215,28.628
882,2.21185,28.754
883,2.20369,28.648
884,2.20469,28.661
885,2.19646,28.554
886,2.20431,28.656
887,2.208,28.704
888,2.20669,28.687
889,2.21838,28.839
890,2.21469,28.791
891,2.22377,28.909
892,2.22077,28.87
893,2.22131,28.877
894,2.22531,28.929
895,2.22931,28.981
896,2.26062,29.388
897,2.23854,29.101
898,2.24408,29.173
899,2.23869,29.103
900,2.24392,29.171
901,2.24177,29.143
902,2.25131,29.267
903,2.24223,29.149
904,2.25308,29.29
905,2.24415,29.174
906,2.25438,29.307
907,2.24923,29.24
908,2.25585,29.326
909,2.25508,29.316
910,2.26277,29.416
911,2.26177,29.403
912,2.26292,29.418
913,2.26254,29.413
914,2.43169,31.612
915,2.32708,30.252
916,2.27138,29.528
917,2.26331,29.423
918,2.28446,29.698
919,2.27431,29.566
920,2.28515,29.707
921,2.27362,29.557
922,2.28231,29.67
923,2.27977,29.637
924,2.28962,29.765
925,2.29,29.77
926,2.30485,29.963
927,2.28854,29.751
928,2.41123,31.346
929,2.36877,30.794
930,2.30285,29.937
931,2.29538,29.84
932,2.31046,30.036
933,2.304,29.952
934,2.31369,30.078
935,2.32154,30.18
936,2.31515,30.097
937,2.329,30.277
938,2.33215,30.318
939,2.32331,30.203
940,2.33562,30.363
941,2.33238,30.321
942,2.33562,30.363
943,2.34323,30.462
944,2.32531,30.229
945,2.32769,30.26
946,2.33408,30.343
947,2.34269,30.455
948,2.33569,30.364
949,2.34915,30.539
950,2.34138,30.438
951,2.34238,30.451
952,2.36308,30.72
953,2.35831,30.658
954,2.35115,30.565
955,2.39177,31.093
956,2.359,30.667
957,2.35946,30.673
958,2.36715,30.773
959,2.37438,30.867
960,2.36869,30.793
961,2.37,30.81
962,2.388,31.044
963,2.38508,31.006
964,2.37669,30.897
965,2.39108,31.084
966,2.40769,31.3
967,2.40346,31.245
968,2.39108,31.084
969,2.38785,31.042
970,2.39385,31.12
971,2.39315,31.111
972,2.40062,31.208
973,2.54908,33.138
974,2.52946,32.883
975,2.41,31.33
976,2.40069,31.209
977,2.40908,31.318
978,2.40646,31.284
979,2.42115,31.475
980,2.425,31.525
981,2.40608,31.279
982,2.41392,31.381
983,2.42285,31.497
984,2.41623,31.411
985,2.42323,31.502
986,2.42892,31.576
987,2.42985,31.588
988,2.43154,31.61
989,2.43385,31.64
990,2.42992,31.589
991,2.44162,31.741
992,2.43762,31.689
993,2.442,31.746
994,2.44062,31.728
995,2.45154,31.87
996,2.44977,31.847
997,2.44877,31.834
998,2.45908,31.968
999,2.44838,31.829
1000,2.46069,31.989
1001,2.45408,31.903
1002,2.46377,32.029
1003,2.47615,32.19
1004,2.47615,32.19
1005,2.46562,32.053
1006,2.47762,32.209
1007,2.47538,32.18
1008,2.48369,32.288
1009,2.49438,32.427
1010,2.49385,32.42
1011,2.49723,32.464
1012,2.49077,32.38
1013,2.48431,32.296
1014,2.50292,32.538
1015,2.51892,32.746
1016,2.49346,32.415
1017,2.50654,32.585
1018,2.49262,32.404
1019,2.52115,32.775
1020,2.51154,32.65
1021,2.51885,32.745
1022,2.51246,32.662
1023,2.53246,32.922
1024,2.51108,32.644
1025,2.52092,32.772
1026,2.52638,32.843
1027,2.51838,32.739
1028,2.52277,32.796
1029,2.52608,32.839
1030,2.53123,32.906
1031,2.52262,32.794
1032,2.53523,32.958
1033,2.52885,32.875
1034,2.54346,33.065
1035,2.53715,32.983
1036,2.55085,33.161
1037,2.54485,33.083
1038,2.55438,33.207
1039,2.54292,33.058
1040,2.55692,33.24
1041,2.56715,33.373
1042,2.58023,33.543
1043,2.56108,33.294
1044,2.55962,33.275
1045,2.567,33.371
1046,2.57192,33.435
1047,2.56554,33.352
1048,2.58377,33.589
1049,2.58915,33.659
1050,2.58608,33.619
1051,2.592,33.696
1052,2.58854,33.651
1053,2.58162,33.561
1054,2.59862,33.782
1055,2.60031,33.804
1056,2.61231,33.96
1057,2.61023,33.933
1058,2.6,33.8
1059,2.58908,33.658
1060,2.60208,33.827
1061,2.59654,33.755
1062,2.60215,33.828
1063,2.60154,33.82
1064,2.60685,33.889
1065,2.60262,33.834
1066,2.61162,33.951
1067,2.60838,33.909
1068,2.61938,34.052
1069,2.62162,34.081
1070,2.62077,34.07
1071,2.619,34.047
1072,2.62015,34.062
1073,2.71215,35.258
1074,3.311,43.043
1075,2.74708,35.712
1076,2.65508,34.516
1077,2.67008,34.711
1078,2.66608,34.659
1079,2.66723,34.674
1080,2.66462,34.64
1081,2.67885,34.825
1082,2.67146,34.729
1083,2.67262,34.744
1084,2.68069,34.849
1085,2.68169,34.862
1086,2.67746,34.807
1087,2.68077,34.85
1088,2.69177,34.993
1089,2.68846,34.95
1090,2.68777,34.941
1091,2.69838,35.079
1092,2.69862,35.082
1093,2.70738,35.196
1094,2.70431,35.156
1095,2.71585,35.306
1096,2.70508,35.166
1097,2.70169,35.122
1098,2.70815,35.206
1099,2.71369,35.278
1100,2.74069,35.629
1101,2.751,35.763
1102,2.73431,35.546
1103,2.74438,35.677
1104,2.73662,35.576
1105,2.75646,35.834
1106,2.73908,35.608
1107,2.75446,35.808
1108,2.74731,35.715
1109,2.755,35.815
1110,2.74569,35.694
1111,2.75323,35.792
1112,2.75092,35.762
1113,2.76138,35.898
1114,2.76992,36.009
1115,2.77069,36.019
1116,2.74492,35.684
1117,2.74954,35.744
1118,2.75115,35.765
1119,2.77892,36.126
1120,2.74638,35.703
1121,2.771,36.023
1122,2.77062,36.018
1123,2.77531,36.079
1124,2.75615,35.83
1125,2.79323,36.312
1126,2.76715,35.973
1127,2.77754,36.108
1128,2.76446,35.938
1129,2.77792,36.113
1130,2.78069,36.149
1131,2.78723,36.234
1132,2.78169,36.162
1133,2.79431,36.326
1134,2.78446,36.198
1135,2.81423,36.585
1136,2.78923,36.26
1137,2.79808,36.375
1138,2.80138,36.418
1139,2.831,36.803
1140,2.79846,36.38
1141,2.80738,36.496
1142,2.80577,36.475
1143,2.81146,36.549
1144,2.814,36.582
1145,2.81623,36.611
1146,2.82062,36.668
1147,2.82631,36.742
1148,2.82723,36.754
1149,2.82192,36.685
1150,2.82854,36.771
1151,2.84438,36.977
1152,2.82838,36.769
1153,2.82838,36.769
1154,2.84985,37.048
1155,2.83723,36.884
1156,2.83646,36.874
1157,2.84954,37.044
1158,2.837,36.881
1159,2.84223,36.949
1160,2.83977,36.917
1161,2.84631,37.002
1162,2.85615,37.13
1163,2.85423,37.105
1164,2.85577,37.125
1165,2.86131,37.197
1166,2.86462,37.24
1167,2.87662,37.396
1168,2.86669,37.267
1169,2.86862,37.292
1170,2.87346,37.355
1171,2.87569,37.384
1172,2.88854,37.551
1173,2.91692,37.92
1174,2.92115,37.975
1175,2.88723,37.534
1176,2.88985,37.568
1177,2.90823,37.807
1178,2.90192,37.725
1179,2.90915,37.819
1180,2.90815,37.806
1181,2.89638,37.653
1182,2.91046,37.836
1183,2.90762,37.799
1184,2.90669,37.787
1185,2.93431,38.146
1186,2.92131,37.977
1187,2.93777,38.191
1188,2.91631,37.912
1189,2.92331,38.003
1190,2.923,37.999
1191,2.93569,38.164
1192,2.92254,37.993
1193,2.93585,38.166
1194,2.92546,38.031
1195,2.93846,38.2
1196,2.94277,38.256
1197,2.95562,38.423
1198,2.93977,38.217
1199,2.94885,38.335
1200,2.97262,38.644
1201,3.02185,39.284
1202,3.01462,39.19
1203,2.99362,38.917
1204,2.99192,38.895
1205,2.99392,38.921
1206,2.989,38.857
1207,2.99946,38.993
1208,3.00846,39.11
1209,2.97346,38.655
1210,2.98085,38.751
1211,2.98831,38.848
1212,2.98938,38.862
1213,3.00131,39.017
1214,2.99108,38.884
1215,2.99592,38.947
1216,3.004,39.052
1217,3.03592,39.467
1218,3.00762,39.099
1219,3.05062,39.658
1220,3.02846,39.37
1221,3.02908,39.378
1222,3.02208,39.287
1223,3.02985,39.388
1224,3.02238,39.291
1225,3.02977,39.387
1226,3.02915,39.379
1227,3.04808,39.625
1228,3.03931,39.511
1229,3.04231,39.55
1230,3.039,39.507
1231,3.04269,39.555
1232,3.05162,39.671
1233,3.05008,39.651
1234,3.05538,39.72
1235,3.06338,39.824
1236,3.05669,39.737
1237,3.05546,39.721
1238,3.06285,39.817
1239,3.06292,39.818
1240,3.06969,39.906
1241,3.06508,39.846
1242,3.07977,40.037
1243,3.08962,40.165
1244,3.07731,40.005
1245,3.09854,40.281
1246,3.09346,40.215
1247,4.20592,54.677
1248,3.45792,44.953
1249,3.12069,40.569
1250,3.09538,40.24
1251,3.08677,40.128
