<version>,<mean_time>,<total>
130,0.0263077,0.342
131,0.0234615,0.305
132,0.0253077,0.329
133,0.0267692,0.348
134,0.0283077,0.368
135,0.0235385,0.306
136,0.0248462,0.323
137,0.0262308,0.341
138,0.0279231,0.363
139,0.0237692,0.309
140,0.0270769,0.352
141,0.0254615,0.331
142,0.0260769,0.339
143,0.0253846,0.33
144,0.0273846,0.356
145,0.0249231,0.324
146,0.0263077,0.342
147,0.028,0.364
148,0.0263846,0.343
149,0.0263846,0.343
150,0.0269231,0.35
151,0.0226923,0.295
152,0.0288462,0.375
153,0.0276923,0.36
154,0.027,0.351
155,0.0273077,0.355
156,0.0249231,0.324
157,0.0260769,0.339
158,0.0246923,0.321
159,0.0265385,0.345
160,0.0268462,0.349
161,0.0283077,0.368
162,0.027,0.351
163,0.0256923,0.334
164,0.0235385,0.306
165,0.0249231,0.324
166,0.0233077,0.303
167,0.0233846,0.304
168,0.0255385,0.332
169,0.0263846,0.343
170,0.0245385,0.319
171,0.0269231,0.35
172,0.0275385,0.358
173,0.0257692,0.335
174,0.0259231,0.337
175,0.0243077,0.316
176,0.0278462,0.362
177,0.0282308,0.367
178,0.0285385,0.371
179,0.0262308,0.341
180,0.0318462,0.414
181,0.0239231,0.311
182,0.0286923,0.373
183,0.0241538,0.314
184,0.0242308,0.315
185,0.0245385,0.319
186,0.024,0.312
187,0.027,0.351
188,0.0267692,0.348
189,0.0256923,0.334
190,0.0249231,0.324
191,0.0261538,0.34
192,0.024,0.312
193,0.027,0.351
194,0.0250769,0.326
195,0.0267692,0.348
196,0.0243846,0.317
197,0.0280769,0.365
198,0.0230769,0.3
199,0.0257692,0.335
200,0.0246154,0.32
201,0.0246923,0.321
202,0.0251538,0.327
203,0.0271538,0.353
204,0.029,0.377
205,0.0248462,0.323
206,0.0287692,0.374
207,0.0235385,0.306
208,0.025,0.325
209,0.0266154,0.346
210,0.0247692,0.322
211,0.0263077,0.342
212,0.0261538,0.34
213,0.0306154,0.398
214,0.0248462,0.323
215,0.0303077,0.394
216,0.0290769,0.378
217,0.0243077,0.316
218,0.026,0.338
219,0.0239231,0.311
220,0.0295385,0.384
221,0.022,0.286
222,0.026,0.338
223,0.026,0.338
224,0.0265385,0.345
225,0.0289231,0.376
226,0.0265385,0.345
227,0.0254615,0.331
228,0.0286923,0.373
229,0.0247692,0.322
230,0.0265385,0.345
231,0.0256154,0.333
232,0.0268462,0.349
233,0.0245385,0.319
234,0.0283846,0.369
235,0.0244615,0.318
236,0.0246154,0.32
237,0.0243077,0.316
238,0.0248462,0.323
239,0.0273077,0.355
240,0.0239231,0.311
241,0.0233077,0.303
242,0.0259231,0.337
243,0.025,0.325
244,0.0257692,0.335
245,0.0274615,0.357
246,0.024,0.312
247,0.0247692,0.322
248,0.027,0.351
249,0.0253077,0.329
250,0.0267692,0.348
251,0.0250769,0.326
252,0.027,0.351
253,0.0256923,0.334
254,0.0249231,0.324
255,0.0256154,0.333
256,0.0256923,0.334
257,0.0260769,0.339
258,0.0244615,0.318
259,0.0265385,0.345
260,0.0263846,0.343
261,0.0257692,0.335
262,0.0244615,0.318
263,0.0228462,0.297
264,0.0256923,0.334
265,0.0256154,0.333
266,0.0251538,0.327
267,0.0256154,0.333
268,0.0257692,0.335
269,0.0284615,0.37
270,0.0273077,0.355
271,0.0263846,0.343
272,0.0286154,0.372
273,0.0284615,0.37
274,0.0236923,0.308
275,0.0256154,0.333
276,0.0303077,0.394
277,0.0244615,0.318
278,0.0271538,0.353
279,0.0240769,0.313
280,0.0255385,0.332
281,0.0258462,0.336
282,0.0268462,0.349
283,0.0255385,0.332
284,0.0244615,0.318
285,0.0232308,0.302
286,0.0253846,0.33
287,0.0253846,0.33
288,0.0243846,0.317
289,0.0253077,0.329
290,0.0233077,0.303
291,0.0231538,0.301
292,0.0264615,0.344
293,0.0230769,0.3
294,0.025,0.325
295,0.0247692,0.322
296,0.0247692,0.322
297,0.0239231,0.311
298,0.0239231,0.311
299,0.0269231,0.35
300,0.0259231,0.337
301,0.0270769,0.352
302,0.0248462,0.323
303,0.0263846,0.343
304,0.0239231,0.311
305,0.0256154,0.333
306,0.0250769,0.326
307,0.0243077,0.316
308,0.0249231,0.324
309,0.026,0.338
310,0.0269231,0.35
311,0.0252308,0.328
312,0.0257692,0.335
313,0.0275385,0.358
314,0.0283077,0.368
315,0.0267692,0.348
316,0.0229231,0.298
317,0.0248462,0.323
318,0.0244615,0.318
319,0.0226923,0.295
320,0.0240769,0.313
321,0.0236154,0.307
322,0.0224615,0.292
323,0.0232308,0.302
324,0.0241538,0.314
325,0.0233846,0.304
326,0.0235385,0.306
327,0.0230769,0.3
328,0.0243846,0.317
329,0.0236154,0.307
330,0.0278462,0.362
331,0.0240769,0.313
332,0.0254615,0.331
333,0.0228462,0.297
334,0.0243077,0.316
335,0.0251538,0.327
336,0.0246154,0.32
337,0.0241538,0.314
338,0.0215385,0.28
339,0.0243077,0.316
340,0.0240769,0.313
341,0.0286154,0.372
342,0.0263077,0.342
343,0.0230769,0.3
344,0.0233846,0.304
345,0.0253077,0.329
346,0.0238462,0.31
347,0.0258462,0.336
348,0.0271538,0.353
349,0.026,0.338
350,0.0238462,0.31
351,0.0266154,0.346
352,0.0213077,0.277
353,0.0294615,0.383
354,0.0223077,0.29
355,0.0233077,0.303
356,0.0258462,0.336
357,0.0251538,0.327
358,0.0256923,0.334
359,0.0289231,0.376
360,0.0276923,0.36
361,0.0265385,0.345
362,0.0237692,0.309
363,0.0274615,0.357
364,0.0293846,0.382
365,0.0248462,0.323
366,0.0252308,0.328
367,0.0273077,0.355
368,0.0277692,0.361
369,0.0243846,0.317
370,0.0283077,0.368
371,0.0249231,0.324
372,0.0236154,0.307
373,0.0271538,0.353
374,0.0253077,0.329
375,0.0262308,0.341
376,0.0290769,0.378
377,0.0281538,0.366
378,0.0241538,0.314
379,0.0340769,0.443
380,0.0236923,0.308
381,0.0256923,0.334
382,0.0275385,0.358
383,0.0243846,0.317
384,0.0221538,0.288
385,0.0256923,0.334
386,0.0276154,0.359
387,0.0259231,0.337
388,0.0306923,0.399
389,0.0276154,0.359
390,0.0306154,0.398
391,0.0274615,0.357
392,0.0253077,0.329
393,0.0216154,0.281
394,0.0239231,0.311
395,0.0253077,0.329
396,0.0235385,0.306
397,0.0242308,0.315
398,0.0223846,0.291
399,0.0283077,0.368
400,0.0259231,0.337
401,0.0258462,0.336
402,0.0248462,0.323
403,0.0236154,0.307
404,0.0267692,0.348
405,0.0246923,0.321
406,0.0247692,0.322
407,0.0232308,0.302
408,0.0252308,0.328
409,0.0267692,0.348
410,0.0246154,0.32
411,0.023,0.299
412,0.0259231,0.337
413,0.0263846,0.343
414,0.025,0.325
415,0.0258462,0.336
416,0.0245385,0.319
417,0.0283846,0.369
418,0.0247692,0.322
419,0.024,0.312
420,0.0274615,0.357
421,0.0225385,0.293
422,0.0226154,0.294
423,0.0216923,0.282
424,0.0216154,0.281
425,0.026,0.338
426,0.0256923,0.334
427,0.0256923,0.334
428,0.0246154,0.32
429,0.0261538,0.34
430,0.0246154,0.32
431,0.0278462,0.362
432,0.025,0.325
433,0.0250769,0.326
434,0.0279231,0.363
435,0.0245385,0.319
436,0.0268462,0.349
437,0.0282308,0.367
438,0.0276923,0.36
439,0.0276923,0.36
440,0.0239231,0.311
441,0.0276154,0.359
442,0.0282308,0.367
443,0.0253846,0.33
444,0.0253846,0.33
445,0.0263846,0.343
446,0.0253846,0.33
447,0.0241538,0.314
448,0.0239231,0.311
449,0.0294615,0.383
450,0.0284615,0.37
451,0.0266923,0.347
452,0.0256154,0.333
453,0.0270769,0.352
454,0.0266923,0.347
455,0.0241538,0.314
456,0.0263846,0.343
457,0.0253077,0.329
458,0.0257692,0.335
459,0.0293077,0.381
460,0.0256923,0.334
461,0.0255385,0.332
462,0.0256923,0.334
463,0.0234615,0.305
464,0.0292308,0.38
465,0.0278462,0.362
466,0.0279231,0.363
467,0.0233846,0.304
468,0.0277692,0.361
469,0.0245385,0.319
470,0.0228462,0.297
471,0.0289231,0.376
472,0.0219231,0.285
473,0.0276923,0.36
474,0.0276154,0.359
475,0.0266923,0.347
476,0.0257692,0.335
477,0.028,0.364
478,0.0269231,0.35
479,0.0273846,0.356
480,0.0263077,0.342
481,0.0248462,0.323
482,0.0243077,0.316
483,0.0254615,0.331
484,0.0255385,0.332
485,0.026,0.338
486,0.0273077,0.355
487,0.0267692,0.348
488,0.0298462,0.388
489,0.0262308,0.341
490,0.0250769,0.326
491,0.0248462,0.323
492,0.0289231,0.376
493,0.0256923,0.334
494,0.0267692,0.348
495,0.0286923,0.373
496,0.0254615,0.331
497,0.0276154,0.359
498,0.0276923,0.36
499,0.0252308,0.328
500,0.0266154,0.346
501,0.0258462,0.336
502,0.0237692,0.309
503,0.0270769,0.352
504,0.0243846,0.317
505,0.0276154,0.359
506,0.0270769,0.352
507,0.0272308,0.354
508,0.0266154,0.346
509,0.0246154,0.32
510,0.0243077,0.316
511,0.0296154,0.385
512,0.0267692,0.348
513,0.0242308,0.315
514,0.0252308,0.328
515,0.0237692,0.309
516,0.0233846,0.304
517,0.0255385,0.332
518,0.0256923,0.334
519,0.0243846,0.317
520,0.0263846,0.343
521,0.0239231,0.311
522,0.0252308,0.328
523,0.0254615,0.331
524,0.0221538,0.288
525,0.0291538,0.379
526,0.0236923,0.308
527,0.0260769,0.339
528,0.0243077,0.316
529,0.0225385,0.293
530,0.0245385,0.319
531,0.0246923,0.321
532,0.0257692,0.335
533,0.0274615,0.357
534,0.0246923,0.321
535,0.0293077,0.381
536,0.0240769,0.313
537,0.0234615,0.305
538,0.025,0.325
539,0.0266923,0.347
540,0.0219231,0.285
541,0.0291538,0.379
542,0.0285385,0.371
543,0.0246923,0.321
544,0.024,0.312
545,0.0217692,0.283
546,0.0246154,0.32
547,0.0243077,0.316
548,0.0224615,0.292
549,0.0233077,0.303
550,0.0256923,0.334
551,0.0234615,0.305
552,0.0226154,0.294
553,0.0277692,0.361
554,0.024,0.312
555,0.0262308,0.341
556,0.0248462,0.323
557,0.0250769,0.326
558,0.0243077,0.316
559,0.0266154,0.346
560,0.0215385,0.28
561,0.0233077,0.303
562,0.0258462,0.336
563,0.0237692,0.309
564,0.0253846,0.33
565,0.0249231,0.324
566,0.0228462,0.297
567,0.0265385,0.345
568,0.0273846,0.356
569,0.0247692,0.322
570,0.03,0.39
571,0.0257692,0.335
572,0.0249231,0.324
573,0.0282308,0.367
574,0.0233077,0.303
575,0.0279231,0.363
576,0.0275385,0.358
577,0.0230769,0.3
578,0.0248462,0.323
579,0.0247692,0.322
580,0.025,0.325
581,0.0236154,0.307
582,0.0264615,0.344
583,0.0260769,0.339
584,0.0288462,0.375
585,0.0270769,0.352
586,0.0248462,0.323
587,0.0266923,0.347
588,0.0258462,0.336
589,0.0260769,0.339
590,0.0224615,0.292
591,0.0228462,0.297
592,0.0282308,0.367
593,0.0268462,0.349
594,0.0269231,0.35
595,0.0255385,0.332
596,0.0259231,0.337
597,0.0257692,0.335
598,0.0254615,0.331
599,0.0239231,0.311
600,0.0296154,0.385
601,0.0265385,0.345
602,0.0253077,0.329
603,0.0244615,0.318
604,0.0246923,0.321
605,0.0286923,0.373
606,0.0257692,0.335
607,0.0230769,0.3
608,0.0253077,0.329
609,0.022,0.286
610,0.0231538,0.301
611,0.0266154,0.346
612,0.0303077,0.394
613,0.0264615,0.344
614,0.0224615,0.292
615,0.0271538,0.353
616,0.025,0.325
617,0.0266154,0.346
618,0.0237692,0.309
619,0.0269231,0.35
620,0.0279231,0.363
621,0.0250769,0.326
622,0.0286923,0.373
623,0.0264615,0.344
624,0.0235385,0.306
625,0.0221538,0.288
626,0.0250769,0.326
627,0.0240769,0.313
628,0.0260769,0.339
629,0.0263846,0.343
630,0.0251538,0.327
631,0.0226154,0.294
632,0.0277692,0.361
633,0.0246154,0.32
634,0.025,0.325
635,0.0259231,0.337
636,0.0239231,0.311
637,0.0264615,0.344
638,0.0262308,0.341
639,0.0236154,0.307
640,0.0256154,0.333
641,0.0226923,0.295
642,0.0229231,0.298
643,0.0294615,0.383
644,0.0285385,0.371
645,0.0246923,0.321
646,0.0268462,0.349
647,0.0259231,0.337
648,0.0242308,0.315
649,0.0239231,0.311
650,0.0264615,0.344
651,0.0264615,0.344
652,0.0293846,0.382
653,0.0259231,0.337
654,0.0221538,0.288
655,0.0233846,0.304
656,0.0270769,0.352
657,0.0259231,0.337
658,0.0236923,0.308
659,0.0290769,0.378
660,0.0250769,0.326
661,0.0272308,0.354
662,0.0239231,0.311
663,0.0253077,0.329
664,0.0236154,0.307
665,0.0224615,0.292
666,0.0272308,0.354
667,0.0265385,0.345
668,0.0253077,0.329
669,0.0255385,0.332
670,0.0241538,0.314
671,0.0213077,0.277
672,0.0237692,0.309
673,0.0243077,0.316
674,0.0269231,0.35
675,0.0247692,0.322
676,0.0249231,0.324
677,0.0285385,0.371
678,0.0253846,0.33
679,0.0257692,0.335
680,0.0302308,0.393
681,0.0263846,0.343
682,0.0259231,0.337
683,0.0317692,0.413
684,0.0266154,0.346
685,0.0226154,0.294
686,0.0264615,0.344
687,0.0300769,0.391
688,0.0264615,0.344
689,0.0243846,0.317
690,0.0229231,0.298
691,0.0270769,0.352
692,0.0275385,0.358
693,0.0264615,0.344
694,0.0244615,0.318
695,0.0249231,0.324
696,0.0228462,0.297
697,0.0238462,0.31
698,0.0287692,0.374
699,0.0224615,0.292
700,0.0246154,0.32
701,0.0211538,0.275
702,0.0216923,0.282
703,0.0286154,0.372
704,0.0227692,0.296
705,0.0267692,0.348
706,0.0280769,0.365
707,0.0271538,0.353
708,0.0243077,0.316
709,0.0276923,0.36
710,0.0263077,0.342
711,0.0278462,0.362
712,0.0264615,0.344
713,0.0244615,0.318
714,0.0266923,0.347
715,0.0277692,0.361
716,0.024,0.312
717,0.0272308,0.354
718,0.0263077,0.342
719,0.0261538,0.34
720,0.0267692,0.348
721,0.024,0.312
722,0.0264615,0.344
723,0.0256154,0.333
724,0.0252308,0.328
725,0.0235385,0.306
726,0.0281538,0.366
727,0.0217692,0.283
728,0.0226154,0.294
729,0.0227692,0.296
730,0.0245385,0.319
731,0.0252308,0.328
732,0.0279231,0.363
733,0.0256154,0.333
734,0.0213846,0.278
735,0.0252308,0.328
736,0.0250769,0.326
737,0.0282308,0.367
738,0.0242308,0.315
739,0.0236154,0.307
740,0.0241538,0.314
741,0.0273077,0.355
742,0.0256923,0.334
743,0.0283077,0.368
744,0.0261538,0.34
745,0.0234615,0.305
746,0.0245385,0.319
747,0.0266923,0.347
748,0.0237692,0.309
749,0.0253077,0.329
750,0.0271538,0.353
751,0.0274615,0.357
752,0.0240769,0.313
753,0.026,0.338
754,0.0213846,0.278
755,0.0240769,0.313
756,0.0245385,0.319
757,0.0253077,0.329
758,0.0263846,0.343
759,0.0253846,0.33
760,0.0218462,0.284
761,0.0231538,0.301
762,0.024,0.312
763,0.0211538,0.275
764,0.0251538,0.327
765,0.023,0.299
766,0.0245385,0.319
767,0.0243077,0.316
768,0.0237692,0.309
769,0.0227692,0.296
770,0.0240769,0.313
771,0.0238462,0.31
772,0.0236923,0.308
773,0.0227692,0.296
774,0.0246923,0.321
775,0.0246154,0.32
776,0.0242308,0.315
777,0.0226154,0.294
778,0.0227692,0.296
779,0.0273077,0.355
780,0.0248462,0.323
781,0.0219231,0.285
782,0.0245385,0.319
783,0.0216923,0.282
784,0.0259231,0.337
785,0.0264615,0.344
786,0.0234615,0.305
787,0.0234615,0.305
788,0.026,0.338
789,0.0259231,0.337
790,0.0243077,0.316
791,0.0235385,0.306
792,0.0238462,0.31
793,0.0224615,0.292
794,0.0247692,0.322
795,0.0226154,0.294
796,0.0236154,0.307
797,0.026,0.338
798,0.0262308,0.341
799,0.0260769,0.339
800,0.0246923,0.321
801,0.0256154,0.333
802,0.0258462,0.336
803,0.0243846,0.317
804,0.0246923,0.321
805,0.022,0.286
806,0.0223077,0.29
807,0.0251538,0.327
808,0.0263077,0.342
809,0.0270769,0.352
810,0.0286154,0.372
811,0.0272308,0.354
812,0.0287692,0.374
813,0.0265385,0.345
814,0.0230769,0.3
815,0.0223077,0.29
816,0.0242308,0.315
817,0.0229231,0.298
818,0.0224615,0.292
819,0.0280769,0.365
820,0.0244615,0.318
821,0.0287692,0.374
822,0.0261538,0.34
823,0.0252308,0.328
824,0.0273846,0.356
825,0.0236923,0.308
826,0.0265385,0.345
827,0.0265385,0.345
828,0.0266923,0.347
829,0.0267692,0.348
830,0.024,0.312
831,0.023,0.299
832,0.0256154,0.333
833,0.0270769,0.352
834,0.0251538,0.327
835,0.0247692,0.322
836,0.0236154,0.307
837,0.025,0.325
838,0.0255385,0.332
839,0.0243846,0.317
840,0.0278462,0.362
841,0.026,0.338
842,0.0246923,0.321
843,0.0258462,0.336
844,0.0266154,0.346
845,0.0266923,0.347
846,0.0266154,0.346
847,0.023,0.299
848,0.022,0.286
849,0.0249231,0.324
850,0.0236154,0.307
851,0.0269231,0.35
852,0.0218462,0.284
853,0.0279231,0.363
854,0.025,0.325
855,0.0238462,0.31
856,0.0245385,0.319
857,0.025,0.325
858,0.0246154,0.32
859,0.025,0.325
860,0.0239231,0.311
861,0.0235385,0.306
862,0.0272308,0.354
863,0.0265385,0.345
864,0.0285385,0.371
865,0.0215385,0.28
866,0.0272308,0.354
867,0.0234615,0.305
868,0.0286923,0.373
869,0.0255385,0.332
870,0.0249231,0.324
871,0.0268462,0.349
872,0.0238462,0.31
873,0.0275385,0.358
874,0.0270769,0.352
875,0.0251538,0.327
876,0.0257692,0.335
877,0.0238462,0.31
878,0.0265385,0.345
879,0.0256154,0.333
880,0.0233077,0.303
881,0.0305385,0.397
882,0.0256923,0.334
883,0.0266923,0.347
884,0.024,0.312
885,0.0246923,0.321
886,0.0236923,0.308
887,0.0307692,0.4
888,0.0275385,0.358
889,0.0238462,0.31
890,0.0269231,0.35
891,0.0242308,0.315
892,0.0279231,0.363
893,0.0276154,0.359
894,0.0298462,0.388
895,0.0225385,0.293
896,0.0237692,0.309
897,0.0252308,0.328
898,0.0255385,0.332
899,0.0250769,0.326
900,0.0238462,0.31
901,0.0308462,0.401
902,0.0246154,0.32
903,0.0242308,0.315
904,0.0233077,0.303
905,0.0271538,0.353
906,0.025,0.325
907,0.0231538,0.301
908,0.0275385,0.358
909,0.0277692,0.361
910,0.0234615,0.305
911,0.025,0.325
912,0.0262308,0.341
913,0.0259231,0.337
914,0.0277692,0.361
915,0.0247692,0.322
916,0.0231538,0.301
917,0.0262308,0.341
918,0.0293077,0.381
919,0.0243077,0.316
920,0.0211538,0.275
921,0.0251538,0.327
922,0.0257692,0.335
923,0.0273846,0.356
924,0.0268462,0.349
925,0.0233846,0.304
926,0.0233077,0.303
927,0.0254615,0.331
928,0.0255385,0.332
929,0.0243077,0.316
930,0.0261538,0.34
931,0.0246923,0.321
932,0.0237692,0.309
933,0.0248462,0.323
934,0.0246154,0.32
935,0.0256923,0.334
936,0.0268462,0.349
937,0.0228462,0.297
938,0.0268462,0.349
939,0.0254615,0.331
940,0.0235385,0.306
941,0.0239231,0.311
942,0.0242308,0.315
943,0.0266154,0.346
944,0.0285385,0.371
945,0.0276923,0.36
946,0.0233846,0.304
947,0.0253846,0.33
948,0.0233846,0.304
949,0.0235385,0.306
950,0.026,0.338
951,0.0256923,0.334
952,0.0251538,0.327
953,0.0272308,0.354
954,0.0233077,0.303
955,0.0263846,0.343
956,0.0256923,0.334
957,0.0243077,0.316
958,0.0247692,0.322
959,0.0235385,0.306
960,0.0236154,0.307
961,0.0259231,0.337
962,0.0226154,0.294
963,0.0236154,0.307
964,0.0235385,0.306
965,0.0286923,0.373
966,0.0229231,0.298
967,0.0225385,0.293
968,0.0256154,0.333
969,0.025,0.325
970,0.0283846,0.369
971,0.0259231,0.337
972,0.0245385,0.319
973,0.0239231,0.311
974,0.0259231,0.337
975,0.0257692,0.335
976,0.0254615,0.331
977,0.025,0.325
978,0.0215385,0.28
979,0.0245385,0.319
980,0.023,0.299
981,0.0285385,0.371
982,0.0268462,0.349
983,0.0269231,0.35
984,0.0247692,0.322
985,0.0261538,0.34
986,0.0224615,0.292
987,0.0252308,0.328
988,0.023,0.299
989,0.0236923,0.308
990,0.0254615,0.331
991,0.0246154,0.32
992,0.0268462,0.349
993,0.0262308,0.341
994,0.0246923,0.321
995,0.0256154,0.333
996,0.0263846,0.343
997,0.0245385,0.319
998,0.0273077,0.355
999,0.0252308,0.328
1000,0.0229231,0.298
1001,0.0236154,0.307
1002,0.0241538,0.314
1003,0.0254615,0.331
1004,0.0253846,0.33
1005,0.0240769,0.313
1006,0.0266154,0.346
1007,0.0227692,0.296
1008,0.0260769,0.339
1009,0.0246154,0.32
1010,0.0225385,0.293
1011,0.0226154,0.294
1012,0.028,0.364
1013,0.0253077,0.329
1014,0.0263846,0.343
1015,0.025,0.325
1016,0.027,0.351
1017,0.0236154,0.307
1018,0.0239231,0.311
1019,0.0228462,0.297
1020,0.0279231,0.363
1021,0.0254615,0.331
1022,0.0267692,0.348
1023,0.0267692,0.348
1024,0.0218462,0.284
1025,0.0285385,0.371
1026,0.0234615,0.305
1027,0.0256154,0.333
1028,0.0255385,0.332
1029,0.0255385,0.332
1030,0.0259231,0.337
1031,0.0249231,0.324
1032,0.0252308,0.328
1033,0.0265385,0.345
1034,0.024,0.312
1035,0.0246923,0.321
1036,0.0228462,0.297
1037,0.0251538,0.327
1038,0.0261538,0.34
1039,0.0243077,0.316
1040,0.023,0.299
1041,0.0267692,0.348
1042,0.0224615,0.292
1043,0.0241538,0.314
1044,0.0235385,0.306
1045,0.0251538,0.327
1046,0.0213077,0.277
1047,0.0243846,0.317
1048,0.0236154,0.307
1049,0.0226154,0.294
1050,0.0256923,0.334
1051,0.0234615,0.305
1052,0.0233077,0.303
1053,0.0245385,0.319
1054,0.025,0.325
1055,0.0218462,0.284
1056,0.0225385,0.293
1057,0.0243077,0.316
1058,0.0244615,0.318
1059,0.0220769,0.287
1060,0.0224615,0.292
1061,0.0235385,0.306
1062,0.0213846,0.278
1063,0.0203846,0.265
1064,0.0221538,0.288
1065,0.0250769,0.326
1066,0.022,0.286
1067,0.0300769,0.391
1068,0.0216154,0.281
1069,0.022,0.286
1070,0.0227692,0.296
1071,0.0261538,0.34
1072,0.0272308,0.354
1073,0.0219231,0.285
1074,0.0247692,0.322
1075,0.0276154,0.359
1076,0.0272308,0.354
1077,0.0278462,0.362
1078,0.0246923,0.321
1079,0.0237692,0.309
1080,0.0261538,0.34
1081,0.0272308,0.354
1082,0.0261538,0.34
1083,0.0276923,0.36
1084,0.0241538,0.314
1085,0.0267692,0.348
1086,0.0246154,0.32
1087,0.0260769,0.339
1088,0.0244615,0.318
1089,0.0239231,0.311
1090,0.0251538,0.327
1091,0.026,0.338
1092,0.025,0.325
1093,0.0228462,0.297
1094,0.0223077,0.29
1095,0.0246154,0.32
1096,0.0245385,0.319
1097,0.0240769,0.313
1098,0.0270769,0.352
1099,0.0256923,0.334
1100,0.0242308,0.315
1101,0.025,0.325
1102,0.0254615,0.331
1103,0.0233077,0.303
1104,0.0241538,0.314
1105,0.0242308,0.315
1106,0.0240769,0.313
1107,0.0245385,0.319
1108,0.0260769,0.339
1109,0.0263846,0.343
1110,0.0246154,0.32
1111,0.0261538,0.34
1112,0.0225385,0.293
1113,0.0236154,0.307
1114,0.0276154,0.359
1115,0.0263846,0.343
1116,0.0240769,0.313
1117,0.0230769,0.3
1118,0.0254615,0.331
1119,0.0213846,0.278
1120,0.0221538,0.288
1121,0.0254615,0.331
1122,0.0253846,0.33
1123,0.0224615,0.292
1124,0.0231538,0.301
1125,0.0221538,0.288
1126,0.0238462,0.31
1127,0.0259231,0.337
1128,0.0212308,0.276
1129,0.0239231,0.311
1130,0.0239231,0.311
1131,0.0250769,0.326
1132,0.0237692,0.309
1133,0.0243846,0.317
1134,0.0238462,0.31
1135,0.0301538,0.392
1136,0.0247692,0.322
1137,0.0245385,0.319
1138,0.0230769,0.3
1139,0.0235385,0.306
1140,0.0256923,0.334
1141,0.0244615,0.318
1142,0.0226154,0.294
1143,0.0246154,0.32
1144,0.0247692,0.322
1145,0.0233077,0.303
1146,0.0221538,0.288
1147,0.0243846,0.317
1148,0.0224615,0.292
1149,0.0236154,0.307
1150,0.0245385,0.319
1151,0.0215385,0.28
1152,0.0226154,0.294
1153,0.0236154,0.307
1154,0.024,0.312
1155,0.0248462,0.323
1156,0.0228462,0.297
1157,0.0233846,0.304
1158,0.0244615,0.318
1159,0.023,0.299
1160,0.0248462,0.323
1161,0.0252308,0.328
1162,0.024,0.312
