<version>,<mean_time>,<total>
1165,0.0119231,0.155
1166,0.0112308,0.146
1167,0.0107692,0.14
1168,0.0105385,0.137
1169,0.0101538,0.132
1170,0.0105385,0.137
1171,0.0101538,0.132
1172,0.0133846,0.174
1173,0.00976923,0.127
1174,0.00976923,0.127
1175,0.00969231,0.126
1176,0.0114615,0.149
1177,0.0103846,0.135
1178,0.00992308,0.129
1179,0.00969231,0.126
1180,0.0110769,0.144
1181,0.0102308,0.133
1182,0.0117692,0.153
1183,0.0105385,0.137
1184,0.00861538,0.112
1185,0.00946154,0.123
1186,0.0104615,0.136
1187,0.0114615,0.149
1188,0.0104615,0.136
1189,0.0105385,0.137
1190,0.0102308,0.133
1191,0.00869231,0.113
1192,0.011,0.143
1193,0.00984615,0.128
1194,0.0108462,0.141
1195,0.0111538,0.145
1196,0.0116923,0.152
1197,0.0129231,0.168
1198,0.0112308,0.146
1199,0.0140769,0.183
1200,0.00976923,0.127
1201,0.00938462,0.122
1202,0.011,0.143
1203,0.0113846,0.148
1204,0.00969231,0.126
1205,0.00838462,0.109
1206,0.0100769,0.131
1207,0.00915385,0.119
1208,0.0104615,0.136
1209,0.00953846,0.124
1210,0.0104615,0.136
1211,0.0117692,0.153
1212,0.00930769,0.121
1213,0.00884615,0.115
1214,0.0114615,0.149
1215,0.0122308,0.159
1216,0.0101538,0.132
1217,0.00953846,0.124
1218,0.0103077,0.134
1219,0.0106154,0.138
1220,0.0106154,0.138
1221,0.00907692,0.118
1222,0.00969231,0.126
1223,0.00961538,0.125
1224,0.009,0.117
1225,0.00923077,0.12
1226,0.0116154,0.151
1227,0.0100769,0.131
1228,0.0113077,0.147
1229,0.00976923,0.127
1230,0.01,0.13
1231,0.00823077,0.107
1232,0.00861538,0.112
1233,0.011,0.143
1234,0.0114615,0.149
1235,0.00946154,0.123
1236,0.00961538,0.125
1237,0.00938462,0.122
1238,0.0112308,0.146
1239,0.0110769,0.144
1240,0.00976923,0.127
1241,0.01,0.13
1242,0.00969231,0.126
1243,0.0106923,0.139
1244,0.00992308,0.129
1245,0.0105385,0.137
1246,0.00930769,0.121
1247,0.00976923,0.127
1248,0.0103077,0.134
1249,0.00953846,0.124
1250,0.0108462,0.141
1251,0.00907692,0.118
1252,0.0105385,0.137
1253,0.00892308,0.116
1254,0.00915385,0.119
1255,0.0107692,0.14
1256,0.0116154,0.151
1257,0.0106923,0.139
1258,0.00876923,0.114
1259,0.01,0.13
1260,0.013,0.169
1261,0.00992308,0.129
1262,0.00976923,0.127
1263,0.0122308,0.159
1264,0.00884615,0.115
1265,0.00923077,0.12
1266,0.0114615,0.149
1267,0.00861538,0.112
1268,0.0103077,0.134
1269,0.0124615,0.162
1270,0.0103077,0.134
1271,0.00992308,0.129
1272,0.0103846,0.135
1273,0.009,0.117
1274,0.00869231,0.113
1275,0.00984615,0.128
1276,0.00838462,0.109
1277,0.00907692,0.118
1278,0.00961538,0.125
1279,0.0101538,0.132
1280,0.00984615,0.128
1281,0.009,0.117
1282,0.00884615,0.115
1283,0.0101538,0.132
1284,0.0102308,0.133
1285,0.0106154,0.138
1286,0.0108462,0.141
1287,0.0100769,0.131
1288,0.00853846,0.111
1289,0.00907692,0.118
1290,0.011,0.143
1291,0.00876923,0.114
1292,0.00892308,0.116
1293,0.00815385,0.106
1294,0.00938462,0.122
1295,0.0110769,0.144
1296,0.0124615,0.162
1297,0.00915385,0.119
