<version>,<mean_time>,<total>
1008,0.0932653,4.57
1009,0.0923061,4.523
1010,0.0923878,4.527
1011,0.0936939,4.591
1012,0.0924694,4.531
1013,0.0911837,4.468
1014,0.0907347,4.446
1015,0.0928776,4.551
1016,0.0934082,4.577
1017,0.0936735,4.59
1018,0.0929592,4.555
1019,0.0938163,4.597
1020,0.0932857,4.571
1021,0.0916327,4.49
1022,0.0945306,4.632
1023,0.0933265,4.573
1024,0.0927551,4.545
1025,0.0936122,4.587
1026,0.0922449,4.52
1027,0.092551,4.535
1028,0.0925918,4.537
1029,0.0930612,4.56
1030,0.0925918,4.537
1031,0.0934082,4.577
1032,0.0943878,4.625
1033,0.0931429,4.564
1034,0.0926327,4.539
1035,0.0921837,4.517
1036,0.094102,4.611
1037,0.0944694,4.629
1038,0.0937347,4.593
1039,0.0943878,4.625
1040,0.0927755,4.546
1041,0.0934898,4.581
1042,0.0926939,4.542
1043,0.0942653,4.619
1044,0.0939796,4.605
1045,0.0930612,4.56
1046,0.0937755,4.595
1047,0.0955918,4.684
1048,0.0943265,4.622
1049,0.093449,4.579
1050,0.0940408,4.608
1051,0.0936122,4.587
1052,0.0945102,4.631
1053,0.0936122,4.587
1054,0.0928163,4.548
1055,0.0931429,4.564
1056,0.093898,4.601
1057,0.0935918,4.586
1058,0.0950612,4.658
1059,0.0937755,4.595
1060,0.0939796,4.605
1061,0.0932857,4.571
1062,0.0930204,4.558
1063,0.0932449,4.569
1064,0.0946939,4.64
1065,0.0949796,4.654
1066,0.0943878,4.625
1067,0.0930204,4.558
1068,0.0934082,4.577
1069,0.0936735,4.59
1070,0.0930816,4.561
1071,0.0953673,4.673
1072,0.0931633,4.565
1073,0.0953673,4.673
1074,0.0933265,4.573
1075,0.0940816,4.61
1076,0.0949796,4.654
1077,0.0935306,4.583
1078,0.0943265,4.622
1079,0.0939184,4.602
1080,0.0932449,4.569
1081,0.0944286,4.627
1082,0.0921837,4.517
1083,0.0934694,4.58
1084,0.0929592,4.555
1085,0.094551,4.633
1086,0.0936735,4.59
1087,0.0943878,4.625
1088,0.0942857,4.62
1089,0.0944082,4.626
1090,0.0938367,4.598
1091,0.092551,4.535
1092,0.093551,4.584
1093,0.0936939,4.591
1094,0.0925918,4.537
1095,0.109857,5.383
1096,0.0956531,4.687
1097,0.0950816,4.659
1098,0.0953265,4.671
1099,0.0943673,4.624
1100,0.0955306,4.681
1101,0.0929388,4.554
1102,0.0950408,4.657
1103,0.0944286,4.627
1104,0.0945714,4.634
1105,0.0941837,4.615
1106,0.0924082,4.528
1107,0.0923673,4.526
1108,0.0943673,4.624
1109,0.0923878,4.527
1110,0.0939796,4.605
1111,0.0960816,4.708
1112,0.0944082,4.626
1113,0.0932857,4.571
1114,0.092898,4.552
1115,0.096898,4.748
1116,0.0943265,4.622
1117,0.0949388,4.652
1118,0.0941837,4.615
1119,0.0945102,4.631
1120,0.0938163,4.597
1121,0.0943061,4.621
1122,0.0936735,4.59
1123,0.0943878,4.625
1124,0.0933878,4.576
1125,0.0961224,4.71
1126,0.0940612,4.609
1127,0.0937755,4.595
1128,0.093102,4.562
1129,0.0949388,4.652
1130,0.106898,5.238
1131,0.0936531,4.589
1132,0.0929796,4.556
1133,0.0934286,4.578
1134,0.0959592,4.702
1135,0.0936531,4.589
1136,0.0936939,4.591
1137,0.0929184,4.553
1138,0.0928776,4.551
1139,0.0933673,4.575
1140,0.0935714,4.585
1141,0.0935102,4.582
1142,0.0940408,4.608
1143,0.0932449,4.569
1144,0.0944898,4.63
1145,0.092898,4.552
1146,0.0924694,4.531
1147,0.0954082,4.675
1148,0.0937347,4.593
1149,0.0945918,4.635
1150,0.0932449,4.569
1151,0.0938163,4.597
1152,0.0940204,4.607
1153,0.0932653,4.57
1154,0.0936735,4.59
1155,0.0946327,4.637
1156,0.0950204,4.656
1157,0.0948571,4.648
1158,0.0953673,4.673
1159,0.0953265,4.671
1160,0.0940204,4.607
