version,added,durationms,rate,accsize,durationmin,accsizegb
601,490,1874,0,96960984,0.0312333,0.090302
602,318,1825,0,96959787,0.0304167,0.0903008
603,246,1820,0,96958622,0.0303333,0.0902998
604,526,1753,0,96958090,0.0292167,0.0902993
605,248,1705,0,96956860,0.0284167,0.0902981
606,286,1681,0,95815557,0.0280167,0.0892352
607,74,1707,0,96017583,0.02845,0.0894233
608,300,1705,0,96017341,0.0284167,0.0894231
609,598,1716,0,96016623,0.0286,0.0894224
610,282,1595,0,96014632,0.0265833,0.0894206
611,608,1502,0,96013990,0.0250333,0.08942
612,302,1426,0,96012628,0.0237667,0.0894187
613,290,1431,0,96011614,0.02385,0.0894178
614,640,1483,0,95805032,0.0247167,0.0892254
615,278,1285,0,96004707,0.0214167,0.0894114
616,206,1239,0,96003978,0.02065,0.0894107
617,28,1241,0,95380839,0.0206833,0.0888303
618,312,1224,0,95380771,0.0204,0.0888303
619,516,1257,0,95379779,0.02095,0.0888293
620,180,1133,0,95378315,0.0188833,0.088828
621,92,1289,0,95377892,0.0214833,0.0888276
622,550,1124,0,95377666,0.0187333,0.0888274
623,316,1054,0,95376299,0.0175667,0.0888261
624,264,1004,0,95375546,0.0167333,0.0888254
625,142,983,0,95374900,0.0163833,0.0888248
626,212,968,0,95374599,0.0161333,0.0888245
627,696,901,0,95214247,0.0150167,0.0886752
628,306,851,0,95007275,0.0141833,0.0884824
629,274,812,0,95207498,0.0135333,0.0886689
630,124,799,0,94846391,0.0133167,0.0883326
631,210,789,0,94846100,0.01315,0.0883323
632,558,724,0,94845571,0.0120667,0.0883318
633,382,658,0,94844045,0.0109667,0.0883304
634,242,617,0,94841542,0.0102833,0.0883281
635,270,587,0,94840705,0.00978333,0.0883273
636,526,552,0,94839954,0.0092,0.0883266
637,316,490,0,94838763,0.00816667,0.0883255
638,52,465,0,94837875,0.00775,0.0883247
639,240,449,0,94833674,0.00748333,0.0883207
640,446,416,1,94833123,0.00693333,0.0883202
641,242,400,0,94746083,0.00666667,0.0882392
642,400,351,1,94745590,0.00585,0.0882387
643,482,298,1,94744589,0.00496667,0.0882378
644,388,201,1,94742945,0.00335,0.0882362
645,324,152,2,94725488,0.00253333,0.08822
646,364,114,3,94712397,0.0019,0.0882078
647,544,45,12,94711069,0.00075,0.0882066
